销售BU,整合渠道,PDT描述,二级PDT描述,产品系列自定义,类型（SKU层级&打包预测）,工厂,ABC分类,整合代码,整合物料描述,单价,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204,202205,202206,202207,202208,202209,202210,原10月预测结果
中国区,零售/流通,电工,开关,Y01,SKU预测(ACE06),OEM,E06,600001011500,Y01G22A-1/2位一开双路开关件,5.37779882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.751824,0.424944,0.6669259999999999,0.719568,0.362506,0.301805,0.21942,0.412997,0.651251437102
中国区,零售/流通,电工,开关,Y01,SKU预测(ACE06),OEM,E06,600001011600,Y01G24A-1/2位一开多控开关件,10.89339662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5297459999999999,0.132437,0.246481,0.264874,0.066881,0.026143,0.156859,0.0,0.19063444085
中国区,零售/流通,电工,开关,Y01,SKU预测(ACE06),OEM,E06,600001011700,Y01G22AS-1/2位二开双路开关件,5.422878475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241718,0.120862,0.113548,0.219743,0.056260000000000004,0.045274,0.0,0.117136,0.13502967402750002
中国区,零售/流通,电工,开关,Y01,SKU预测(ACE06),OEM,E06,600001011800,Y01G32A-一位三开双路开关件,13.67331301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110822,0.09697,0.110819,0.180087,0.041973,0.098902,0.032815,0.032815,0.14767178050799998
中国区,零售/流通,电工,开关,Y01,SKU预测(ACE06),OEM,E06,600001011900,Y01G92B-小五孔扁插件,4.712831675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.308296,1.298746,1.3309760000000002,1.7161819999999999,1.43399,0.599971,1.674057,0.814406,1.4407126430475001
中国区,零售/流通,电工,开关,Y01,SKU预测(ACE06),OEM,E06,600001012000,Y01G93B-连体二位小五孔扁插件,9.70269076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.777447,0.802718,1.135273,1.470193,0.747103,0.757774,0.869389,0.964478,1.289487602004
中国区,零售/流通,电工,开关,Y01,SKU预测(ACE06),OEM,E06,600001012100,Y01G94B-连体三位小五孔扁插件,14.68198491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8528,1.229608,0.38673500000000005,0.426388,0.799793,0.528552,0.7869550000000001,3.535224,0.82219115496
中国区,零售/流通,电工,开关,Y01,SKU预测(ACE06),OEM,E06,600001012200,Y01G91-16A三孔件,6.49963118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.355557,0.026338,0.311662,0.237039,0.092575,0.013565,0.0624,0.24960000000000002,0.17808989433199998
中国区,零售/流通,电工,开关,Y01,SKU预测(ACE06),OEM,E06,600001012300,Y01G64-六类电脑件,16.177722405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.016148,0.065558,0.853613,0.754579,0.197328,0.10129,0.42710000000000004,0.31061099999999997,0.5209226614410001
中国区,零售/流通,电工,开关,Y01,SKU预测(ACE06),OEM,E06,600001012400,Y01G61-电视件,10.95735801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25902800000000004,0.103609,0.025903,0.051803,0.0,0.259028,0.0,0.0,0.195040972578
中国区,零售/流通,电工,开关,Y01,SKU预测(ACE06),OEM,E06,600001012500,Y01G5401-一位空白面板填空件,1.47607606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038376,0.0,0.010467,0.010467,0.0,0.0,0.0,0.008266,0.007675595511999999
中国区,零售/流通,电工,开关,Y01,SKU预测(ACE06),OEM,E06,600001012600,Y01G81-250W调速件,25.76723971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069612,0.104416,0.0,0.0,0.0,0.0,0.0,0.0,0.018037067796999998
中国区,零售/流通,电工,开关,Y01,SKU预测(ACE06),OEM,E06,600001012700,Y01G85-双USB插座件-2.1A,37.52168503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03752168503
中国区,零售/流通,电工,开关,Y01,SKU预测(ACE06),OEM,E06,600001012800,Y015902-一位面板-晨夕金,5.47383187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35119599999999995,0.212566,0.129388,0.295744,0.27865,0.0,0.2737,0.131376,0.254533181955
中国区,零售/流通,电工,开关,Y01,SKU预测(ACE06),OEM,E06,600001012900,Y015903-二位面板-晨夕金,5.182470975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76129,0.455,0.236304,0.8750199999999999,0.43399,0.31092,0.507876,0.5182580000000001,0.62604249378
中国区,零售/流通,电工,开关,Y01,SKU预测(ACE06),OEM,E06,600001013000,Y015904-三位面板-晨夕金,6.218978165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.100403,0.7308,0.3108,0.867104,0.5742240000000001,0.416619,0.328363,0.24875999999999998,0.738814606002
中国区,零售/流通,电工,开关,Y01,SKU预测(ACE06),OEM,E06,600001013100,Y015905-四位面板-晨夕金,7.742901815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.583262,1.134823,0.38437699999999997,1.3046950000000002,0.692637,0.444441,0.9756180000000001,0.455288,1.039097423573
中国区,零售/流通,电工,开关,Y01,SKU预测(ACE06),OEM,E06,600001013200,Y01G12A-一位双路开关件-晨夕金,6.44746925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20248,0.15675899999999998,0.097974,0.202608,0.19986,0.067272,0.015473,0.263038,0.17923964515
中国区,零售/流通,电工,开关,Y01,SKU预测(ACE06),OEM,E06,600001013300,Y01G21A-1/2位一开单路开关件-晨夕金,6.38153262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21983000000000003,0.051724,0.0,0.012931,0.0,0.013728,0.061267,0.030629,0.032545816362
中国区,零售/流通,电工,开关,Y01,SKU预测(ACE06),OEM,E06,600001013400,Y01G22A-1/2位一开双路开关件-晨夕金,6.991660865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8216969999999999,0.481684,0.29751,0.949202,0.475726,0.778483,0.822244,0.419489,0.8355034733675
中国区,零售/流通,电工,开关,Y01,SKU预测(ACE06),OEM,E06,600001013500,Y01G24A-1/2位一开多控开关件-晨夕金,14.16041759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.573835,0.14346,0.258218,0.086076,0.262524,0.206858,0.373824,0.067968,0.257719600138
中国区,零售/流通,电工,开关,Y01,SKU预测(ACE06),OEM,E06,600001013600,Y01G22AS-1/2位二开双路开关件-晨夕金,7.04869592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.385625,0.285649,0.257083,0.414188,0.171816,0.161808,0.05075299999999999,0.084588,0.293225750272
中国区,零售/流通,电工,开关,Y01,SKU预测(ACE06),OEM,E06,600001013700,Y01G32A-一位三开双路开关件-晨夕金,17.77679614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.432235,0.342183,0.252122,0.720384,0.198106,0.22630799999999998,0.021332,0.0,0.4177547092899999
中国区,零售/流通,电工,开关,Y01,SKU预测(ACE06),OEM,E06,600001013800,Y01G92B-小五孔扁插件-晨夕金,5.918871635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0027980000000003,1.7269619999999999,0.779532,1.422934,1.0138340000000001,0.876547,1.8609339999999999,0.852336,1.3992212545140001
中国区,零售/流通,电工,开关,Y01,SKU预测(ACE06),OEM,E06,600001013900,Y01G93B-连体二位小五孔扁插件-晨夕金,12.615481025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9521800000000002,1.9383,1.43136,3.352258,1.594222,1.398334,1.483524,1.465909,2.6202354088925
中国区,零售/流通,电工,开关,Y01,SKU预测(ACE06),OEM,E06,600001014000,Y01G94B-连体三位小五孔扁插件-晨夕金,19.08557457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.379273,1.111798,0.68319,0.6994769999999999,0.506589,0.982493,0.62602,0.198494,0.9275589241019999
中国区,零售/流通,电工,开关,Y01,SKU预测(ACE06),OEM,E06,600001014100,Y01G91-16A三孔件-晨夕金,8.448036505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34234299999999995,0.154053,0.136944,0.136935,0.174259,0.052891,0.060826,0.081101,0.17571915930399998
中国区,零售/流通,电工,开关,Y01,SKU预测(ACE06),OEM,E06,600001014200,Y01G64-六类电脑件-晨夕金,21.033979895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3211870000000001,0.724525,0.42618100000000003,0.7278990000000001,0.5216879999999999,0.307272,0.403853,0.100964,0.7046383264825001
中国区,零售/流通,电工,开关,Y01,SKU预测(ACE06),OEM,E06,600001014300,Y01G61-电视件-晨夕金,14.244066405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336703,0.10101,0.06734,0.06734,0.0,0.034681,0.039883,0.039883,0.08119117850850001
中国区,零售/流通,电工,开关,Y01,SKU预测(ACE06),OEM,E06,600001014400,Y01G5401-一位空白面板填空件-晨夕金,3.025950725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057226,0.014308,0.021454,0.007154,0.0,0.007367,0.0,0.0,0.02057646493
中国区,零售/流通,电工,开关,Y01,SKU预测(ACE06),OEM,E06,600001014500,Y01G81-250W调速件-晨夕金,33.49692561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006699385122
中国区,零售/流通,电工,开关,Y01,SKU预测(ACE06),OEM,E06,600001014600,Y01G85-双USB插座件-2.1A-晨夕金,48.774250455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41176999999999997,0.164708,0.0,0.082354,0.0,0.0,0.0,0.097548,0.0829162257735
中国区,零售/流通,电工,开关,Y01,SKU预测(ACE06),OEM,E06,600001014700,Y015902-一位面板-星河灰,5.47383187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.497204,0.711634,1.168651,1.354415,0.418114,0.679252,0.799204,0.634984,1.296203386816
中国区,零售/流通,电工,开关,Y01,SKU预测(ACE06),OEM,E06,600001014800,Y015903-二位面板-星河灰,5.182470975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.791316,1.6276199999999998,2.4056830000000002,2.93126,1.421954,2.06958,2.2179,1.7205819999999998,3.4779562713225003
中国区,零售/流通,电工,开关,Y01,SKU预测(ACE06),OEM,E06,600001014900,Y015904-三位面板-星河灰,6.218978165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1668000000000003,3.1668000000000003,2.7552000000000003,3.396496,1.996913,3.863038,2.4876,1.97018,4.0081314273425
中国区,零售/流通,电工,开关,Y01,SKU预测(ACE06),OEM,E06,600001015000,Y015905-四位面板-星河灰,7.742901815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.854697,2.8279069999999997,4.78639,5.545412,4.392245,4.572404,5.181616,1.907876,6.462225854799
中国区,零售/流通,电工,开关,Y01,SKU预测(ACE06),OEM,E06,600001015100,Y01G12A-一位双路开关件-星河灰,6.44746925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.431085,0.176353,0.483339,0.340028,0.20248,0.36058399999999996,0.201146,0.154728,0.40876955045
中国区,零售/流通,电工,开关,Y01,SKU预测(ACE06),OEM,E06,600001015200,Y01G21A-1/2位一开单路开关件-星河灰,6.38153262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.452593,0.284483,0.189658,0.517247,0.26017100000000004,0.208876,0.091896,0.0,0.36247105281599995
中国区,零售/流通,电工,开关,Y01,SKU预测(ACE06),OEM,E06,600001015300,Y01G22A-1/2位一开双路开关件-星河灰,6.991660865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.825143,2.6776,3.36471,3.9882839999999997,3.2342380000000004,2.1067609999999997,3.809193,2.063885,4.7438418969025
中国区,零售/流通,电工,开关,Y01,SKU预测(ACE06),OEM,E06,600001015400,Y01G24A-1/2位一开多控开关件-星河灰,14.16041759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.037134,1.176363,0.836827,1.72152,0.435534,0.611726,0.441792,0.237888,1.3778086315070002
中国区,零售/流通,电工,开关,Y01,SKU预测(ACE06),OEM,E06,600001015500,Y01G22AS-1/2位二开双路开关件-星河灰,7.04869592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.056891,0.37133,1.1306859999999999,0.959192,0.654588,0.335734,0.28759999999999997,0.5413640000000001,0.9607372538960001
中国区,零售/流通,电工,开关,Y01,SKU预测(ACE06),OEM,E06,600001015600,Y01G32A-一位三开双路开关件-星河灰,17.77679614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.630337,0.504271,0.756392,1.098587,0.7230880000000001,0.21332399999999999,0.08533,0.767967,0.8212879816679999
中国区,零售/流通,电工,开关,Y01,SKU预测(ACE06),OEM,E06,600001015700,Y01G92B-小五孔扁插件-星河灰,5.918871635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.774134,9.342392,5.367277,10.18546,5.234155,9.925774,10.78205,5.270278,11.868521402502001
中国区,零售/流通,电工,开关,Y01,SKU预测(ACE06),OEM,E06,600001015800,Y01G93B-连体二位小五孔扁插件-星河灰,12.615481025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.37324,5.74035,9.318764,10.464599,7.8686300000000005,6.992345,11.091182,7.082358,12.83751349104
中国区,零售/流通,电工,开关,Y01,SKU预测(ACE06),OEM,E06,600001015900,Y01G94B-连体三位小五孔扁插件-星河灰,19.08557457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.395627,4.21516,4.485861,3.6157120000000003,2.6114490000000004,6.719016,4.473758,3.084297,5.7161295837149995
中国区,零售/流通,电工,开关,Y01,SKU预测(ACE06),OEM,E06,600001016000,Y01G91-16A三孔件-星河灰,8.448036505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.403567,0.907208,0.6888970000000001,0.787376,0.633845,0.516566,0.425779,1.15572,0.9250599972974999
中国区,零售/流通,电工,开关,Y01,SKU预测(ACE06),OEM,E06,600001016100,Y01G64-六类电脑件-星河灰,21.033979895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1797640000000005,1.6195,3.896033,5.081383,2.347886,2.2529060000000003,1.665893,1.514448,4.720025088438001
中国区,零售/流通,电工,开关,Y01,SKU预测(ACE06),OEM,E06,600001016200,Y01G61-电视件-星河灰,14.244066405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.673414,0.572396,0.06734,0.33670300000000003,0.203031,0.126583,0.0,0.0,0.316218274191
中国区,零售/流通,电工,开关,Y01,SKU预测(ACE06),OEM,E06,600001016300,Y01G5401-一位空白面板填空件-星河灰,3.025950725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19312200000000002,0.07867199999999999,0.071534,0.07869100000000001,0.043563,0.029468,0.025418,0.033891,0.07383319768999999
中国区,零售/流通,电工,开关,Y01,SKU预测(ACE06),OEM,E06,600001016400,Y01G81-250W调速件-星河灰,33.49692561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090492,0.135739,0.090493,0.0,0.0,0.0,0.0,0.0,0.030147233048999997
中国区,零售/流通,电工,开关,Y01,SKU预测(ACE06),OEM,E06,600001016500,Y01G85-双USB插座件-2.1A-星河灰,48.774250455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.729434,0.41176999999999997,0.164708,0.24870799999999998,0.0,0.08652,0.0,0.097548,0.312155202912
中国区,零售/流通,电工,插排&断路器,转换器,SKU预测(ACE06),OEM,C04,605002000500,C1501-魔方-总开关四个五孔-黑色,15.80727394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3979,8.476095,1.8146399999999998,1.01194,1.223725,0.434915,0.047421000000000005,0.063228,1.39894374369
中国区,零售/流通,电工,插排&断路器,转换器,SKU预测(ACE06),OEM,C04,605002000600,C1501-L-魔方-总开关四个五孔-蓝色,15.05455156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.324411,7.711787,1.723402,1.823412,0.335547,0.7697940000000001,0.15054,0.195702,1.729767974244
中国区,零售/流通,电工,插排&断路器,转换器,SKU预测(ACE06),OEM,C04,605002000700,C1502-H-魔方-总开关四个五孔三个USB-黑色,40.39636096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.852976,9.119574,3.0493259999999998,1.103181,0.5481240000000001,0.347816,0.242378,0.080792,1.276525006336
中国区,零售/流通,电工,插排&断路器,转换器,SKU预测(ACE06),OEM,C04,605002000900,C1502-L-魔方-总开关四个五孔三个USB-蓝色,37.636365905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.222917,7.671864,2.382828,1.571274,1.6432229999999999,0.387535,0.715085,0.112909,1.7576182877634998
中国区,零售/流通,电工,插排&断路器,转换器,SKU预测(ACE06),OEM,A04,140065923,C1501-魔方-总开关四个五孔-白色,15.05455156,0.0,0.0,0.0,0.0,0.0,2.7588,0.0,0.0,2.7588,0.0,0.0,2.7588,0.0,0.0,6.780308000000001,13.889458999999999,7.1039639999999995,4.860151999999999,1.744902,1.420648,2.423721,1.445217,4.484750909724
中国区,零售/流通,电工,插排&断路器,转换器,SKU预测(ACE06),OEM,A04,140065924,C1502-魔方-总开关四个五孔三个USB-白色,37.6394977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.207747000000001,13.340592000000001,3.554715,3.489639,1.68915,2.1276390000000003,0.865714,1.2044679999999999,3.83546481563
中国区,零售,电工,开关,T17,SKU预测(ACE06),中山自制,E06,600000347800,T175402-BJ2-出线孔面板-流光金,15.06234856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020957,0.041912,0.25907,0.216907,0.018074818272
中国区,零售,电工,开关,T17,SKU预测(ACE06),中山自制,E06,600000347200,T175402-BL-出线孔面板-梦幻蓝,15.06234856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062869,0.041914,0.146103,0.120502,0.028618462264
中国区,零售,电工,开关,T17,SKU预测(ACE06),中山自制,E06,600000347300,T175402-BH3-出线孔面板-幻夜黑,15.06234856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020957,0.041914,0.194305,0.241005,0.018074818272
中国区,零售,电工,开关,T17,SKU预测(ACE06),中山自制,E06,600000348100,T175402-BH2-出线孔面板-星空灰,15.06234856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020955,0.041912,0.523896,0.427766,0.638657,0.10694267477600002
中国区,零售,电工,开关,T17,SKU预测(ACE06),中山自制,E06,600000347500,T178503-BL-20W-PD-双USB五孔插座-梦幻蓝,75.141001495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052272,0.0,0.488416,0.180338,0.015028200299
中国区,零售,电工,开关,T17,SKU预测(ACE06),中山自制,E06,600000348000,T178503-BH2-20W-PD-双USB五孔插座-星空灰,75.141001495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267632,0.52272,0.52272,2.378033,0.435818,0.195366603887
中国区,零售/流通,电工,插排&断路器,排插,SKU预测(ACE06),OEM,A04,600007004900,C1507-魔方-总开关两个五孔(电商),13.182426885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103167,0.206334,0.355932,0.355932,0.065912134425
中国区,零售/流通,电工,插排&断路器,排插,SKU预测(ACE06),OEM,C04,140065925,C1503-魔方-总开关四个五孔1.6M(电商),25.24751768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131724,0.131724,0.454452,0.151488,0.20198014144
中国区,零售/流通,电工,插排&断路器,排插,SKU预测(ACE06),OEM,C04,140065926,C1504-魔方-总开关四五孔三USB1.6M(电商),48.7707548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254454,0.0,0.585252,0.585252,0.024385377399999998
中国区,零售/流通,电工,插排&断路器,排插,SKU预测(ACE06),OEM,C04,600005005200,D91024-立式排插-总开关两层8位五孔1.7M（电商）,46.953572985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163316,1.126888,0.375628,0.18781429194
中国区,零售/流通,电工,插排&断路器,排插,SKU预测(ACE06),OEM,C04,600005005400,D91034-立式排插-总开关三层12位五孔1.7M（电商）,57.91694768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322323,1.112006,0.370669,0.17375084304
中国区,零售/流通,电工,插排&断路器,转换器,SKU预测(ACE06),OEM,C04,605002001700,C1607-品字形转换器-一转三-独立开关,21.07279596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.234547,0.269734,0.809203,0.10747125939600001
中国区,零售/流通,电工,插排&断路器,转换器,SKU预测(ACE06),OEM,C04,605002001600,C1606-品字形转换器-一转三-总开关,16.25318437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.850807,0.279552,0.559103,0.274678815853
中国区,零售/流通,电工,插排&断路器,转换器,SKU预测(ACE06),OEM,C04,605002001500,C1605-品字形转换器-一转三-无开关,12.66108048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189372,0.217769,0.762192,0.11015140017600002
中国区,零售/流通,电工,插排&断路器,排插,SKU预测(ACE06),OEM,C04,605002002100,C1303-B-转换插座-三个五孔(电商),12.07750102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248092,0.181155,0.090578,0.06642625561
中国区,零售/流通,电工,插排&断路器,排插,SKU预测(ACE06),OEM,C04,605002002000,C1302-B-转换插座-二个五孔(电商),10.60215268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069142,0.06915,0.159037,0.159037,0.040288180183999996
中国区,零售/流通,电工,插排&断路器,排插,SKU预测(ACE06),OEM,C04,605002001900,C1301-B-转换插座-二个五孔二个USB(电商),28.040805925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24383,0.28041,0.0,0.13459586844000002
中国区,零售/流通,电工,插排&断路器,排插,SKU预测(ACE06),OEM,C04,140061479,C1303-转换插座-三个五孔(电商),13.13498214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171322,0.197018,0.098513,0.080123391054
中国区,零售/流通,电工,插排&断路器,排插,SKU预测(ACE06),OEM,C04,140061480,C1301-转换插座-二个五孔二个USB(电商),28.112746245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183345,0.210847,0.0,0.101205886482
中国区,零售/流通,电工,插排&断路器,排插,SKU预测(ACE06),OEM,A04,140061478,C1302-转换插座-二个五孔(电商),10.227857695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08894,0.20455,0.10228,0.039888645010500004
中国区,流通,电工,开关,W17,SKU预测(ACE06),中山自制,E06,600000355000,W171096AB-一开单+五孔-扁插,8.4755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.752,1.35603,2.763924,1.6450945500000003
